rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,BAKIROVA Dilfuzahon,UZB,"Born: Apr 01, 1991",B.weight: 50.90,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 61,53kgWomen,Snatch,194
Rank: 2,KERIMOVA Melike,TKM,"Born: Apr 05, 1995",B.weight: 48.45,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 45,53kgWomen,Snatch,194
Rank: 3,DYORHEVA Eziza,TKM,"Born: Mar 04, 1995",B.weight: 52.65,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 45,53kgWomen,Snatch,194
Rank: 1,BAKIROVA Dilfuzahon,UZB,"Born: Apr 01, 1991",B.weight: 50.90,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 75,53kgWomen,CleanJerk,194
Rank: 2,DYORHEVA Eziza,TKM,"Born: Mar 04, 1995",B.weight: 52.65,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 62,53kgWomen,CleanJerk,194
Rank: 3,KERIMOVA Melike,TKM,"Born: Apr 05, 1995",B.weight: 48.45,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 50,53kgWomen,CleanJerk,194
Rank: 1,BAKIROVA Dilfuzahon,UZB,"Born: Apr 01, 1991",B.weight: 50.90,Group: A,Snatch: 61,CI&Jerk: 75,Total: 136,,53kgWomen,Total,194
Rank: 2,DYORHEVA Eziza,TKM,"Born: Mar 04, 1995",B.weight: 52.65,Group: A,Snatch: 45,CI&Jerk: 62,Total: 107,,53kgWomen,Total,194
Rank: 3,KERIMOVA Melike,TKM,"Born: Apr 05, 1995",B.weight: 48.45,Group: A,Snatch: 45,CI&Jerk: 50,Total: 95,,53kgWomen,Total,194
Rank: 1,SHERMETOVA Kristina,TKM,"Born: May 25, 1993",B.weight: 54.30,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 66,58kgWomen,Snatch,194
Rank: 2,BURIEVA Bibioysha,UZB,"Born: Jan 19, 1995",B.weight: 57.00,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 54,58kgWomen,Snatch,194
Rank: 3,KHOSHIMOVA Nurjakhon,UZB,"Born: Sep 02, 1996",B.weight: 54.30,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 50,58kgWomen,Snatch,194
Rank: 1,SHERMETOVA Kristina,TKM,"Born: May 25, 1993",B.weight: 54.30,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 90,58kgWomen,CleanJerk,194
Rank: 2,BURIEVA Bibioysha,UZB,"Born: Jan 19, 1995",B.weight: 57.00,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 67,58kgWomen,CleanJerk,194
Rank: 3,KHOSHIMOVA Nurjakhon,UZB,"Born: Sep 02, 1996",B.weight: 54.30,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 60,58kgWomen,CleanJerk,194
Rank: 1,SHERMETOVA Kristina,TKM,"Born: May 25, 1993",B.weight: 54.30,Group: A,Snatch: 66,CI&Jerk: 90,Total: 156,,58kgWomen,Total,194
Rank: 2,BURIEVA Bibioysha,UZB,"Born: Jan 19, 1995",B.weight: 57.00,Group: A,Snatch: 54,CI&Jerk: 67,Total: 121,,58kgWomen,Total,194
Rank: 3,KHOSHIMOVA Nurjakhon,UZB,"Born: Sep 02, 1996",B.weight: 54.30,Group: A,Snatch: 50,CI&Jerk: 60,Total: 110,,58kgWomen,Total,194
Rank: 1,MAMASALIEVA Manzurakhon,UZB,"Born: Jan 16, 1991",B.weight: 62.00,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 80,63kgWomen,Snatch,194
Rank: 2,UMAROVA Nafisa,UZB,"Born: Mar 04, 1995",B.weight: 61.10,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 50,63kgWomen,Snatch,194
Rank: 1,MAMASALIEVA Manzurakhon,UZB,"Born: Jan 16, 1991",B.weight: 62.00,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 101,63kgWomen,CleanJerk,194
Rank: 2,UMAROVA Nafisa,UZB,"Born: Mar 04, 1995",B.weight: 61.10,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 51,63kgWomen,CleanJerk,194
Rank: 1,MAMASALIEVA Manzurakhon,UZB,"Born: Jan 16, 1991",B.weight: 62.00,Group: A,Snatch: 80,CI&Jerk: 101,Total: 181,,63kgWomen,Total,194
Rank: 2,UMAROVA Nafisa,UZB,"Born: Mar 04, 1995",B.weight: 61.10,Group: A,Snatch: 50,CI&Jerk: 51,Total: 101,,63kgWomen,Total,194
Rank: 1,SISOEVA Elena,UZB,"Born: Dec 11, 1984",B.weight: 64.85,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 93,69kgWomen,Snatch,194
Rank: 2,SUFIDINOVA Yulduz,UZB,"Born: Sep 01, 1990",B.weight: 65.70,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 80,69kgWomen,Snatch,194
Rank: 1,SISOEVA Elena,UZB,"Born: Dec 11, 1984",B.weight: 64.85,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 110,69kgWomen,CleanJerk,194
Rank: 2,SUFIDINOVA Yulduz,UZB,"Born: Sep 01, 1990",B.weight: 65.70,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 95,69kgWomen,CleanJerk,194
Rank: 1,SISOEVA Elena,UZB,"Born: Dec 11, 1984",B.weight: 64.85,Group: A,Snatch: 93,CI&Jerk: 110,Total: 203,,69kgWomen,Total,194
Rank: 2,SUFIDINOVA Yulduz,UZB,"Born: Sep 01, 1990",B.weight: 65.70,Group: A,Snatch: 80,CI&Jerk: 95,Total: 175,,69kgWomen,Total,194
Rank: 1,ASKAROVA Nafisahon,UZB,"Born: Feb 01, 1986",B.weight: 72.65,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 85,75kgWomen,Snatch,194
Rank: 1,ASKAROVA Nafisahon,UZB,"Born: Feb 01, 1986",B.weight: 72.65,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 102,75kgWomen,CleanJerk,194
Rank: 1,ASKAROVA Nafisahon,UZB,"Born: Feb 01, 1986",B.weight: 72.65,Group: A,Snatch: 85,CI&Jerk: 102,Total: 187,,75kgWomen,Total,194
Rank: 1,KANDAGAROVA Dilafruz,UZB,"Born: Oct 26, 1995",B.weight: 77.55,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 47,+75kgWomen,Snatch,194
Rank: 1,KANDAGAROVA Dilafruz,UZB,"Born: Oct 26, 1995",B.weight: 77.55,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 53,+75kgWomen,CleanJerk,194
Rank: 1,KANDAGAROVA Dilafruz,UZB,"Born: Oct 26, 1995",B.weight: 77.55,Group: A,Snatch: 47,CI&Jerk: 53,Total: 100,,+75kgWomen,Total,194
