rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 11,VAUTARD Brandon Robert Jean,FRA,"Born: Sep 09, 1996",B.weight: 76.30,Group: A,1: 122,2: -126,3: 126,Total: 126,77kgMen,Snatch,305
Rank: 12,NYKANEN Jesse Juhani,FIN,"Born: Feb 06, 1996",B.weight: 76.85,Group: A,1: 120,2: -125,3: 126,Total: 126,77kgMen,Snatch,305
Rank: 13,POLYCHRONOPOULOS Stavros,GRE,"Born: Aug 18, 1994",B.weight: 76.95,Group: B,1: 121,2: 126,3: -131,Total: 126,77kgMen,Snatch,305
Rank: 14,CHERTKOV Daniel,ISR,"Born: Oct 02, 1997",B.weight: 75.95,Group: A,1: -120,2: 120,3: 125,Total: 125,77kgMen,Snatch,305
Rank: 15,KRIZ Lukas,CZE,"Born: Apr 07, 1998",B.weight: 76.60,Group: B,1: 112,2: 116,3: 121,Total: 121,77kgMen,Snatch,305
Rank: 16,LAHTEENMAKI Jaakko Petrinpoika,FIN,"Born: Apr 02, 1996",B.weight: 75.95,Group: B,1: -113,2: 115,3: -120,Total: 115,77kgMen,Snatch,305
Rank: 17,KARAMALLIS Alexandros,CYP,"Born: Jan 08, 1996",B.weight: 76.20,Group: B,1: 105,2: 110,3: -115,Total: 110,77kgMen,Snatch,305
Rank: 18,SUCKOW-BREUM Kris,DEN,"Born: Mar 02, 1995",B.weight: 76.65,Group: B,1: 105,2: 110,3: -115,Total: 110,77kgMen,Snatch,305
Rank: 19,O RONAIN Sean,IRL,"Born: May 30, 1994",B.weight: 76.25,Group: B,1: 93,2: 97,3: 100,Total: 100,77kgMen,Snatch,305
Rank: 1,GETTS Victor,RUS,"Born: Feb 24, 1994",B.weight: 76.85,Group: A,1: 180,2: 190,3: 195,Total: 195,77kgMen,CleanJerk,305
Rank: 2,AVETISYAN Norayr,ARM,"Born: Jul 01, 1996",B.weight: 76.15,Group: A,1: 168,2: 174,3: 180,Total: 180,77kgMen,CleanJerk,305
Rank: 3,MKRTCHYAN Hakob,ARM,"Born: Mar 08, 1997",B.weight: 76.50,Group: A,1: 169,2: 176,3: -183,Total: 176,77kgMen,CleanJerk,305
Rank: 4,SLOWIKOWSKI Patryk,POL,"Born: Dec 04, 1994",B.weight: 76.65,Group: A,1: -165,2: 165,3: -171,Total: 165,77kgMen,CleanJerk,305
Rank: 5,VAUTARD Brandon Robert Jean,FRA,"Born: Sep 09, 1996",B.weight: 76.30,Group: A,1: 158,2: 162,3: 164,Total: 164,77kgMen,CleanJerk,305
Rank: 6,GEDIK Sadrettin,TUR,"Born: May 05, 1997",B.weight: 76.30,Group: A,1: -163,2: 163,3: -171,Total: 163,77kgMen,CleanJerk,305
Rank: 7,IMADOUCHENE Romain Jordan Sebastien,FRA,"Born: Sep 05, 1995",B.weight: 76.25,Group: A,1: -158,2: 158,3: 162,Total: 162,77kgMen,CleanJerk,305
Rank: 8,GEORGIEV Nikolay Todorov,BUL,"Born: May 13, 1997",B.weight: 76.25,Group: A,1: 157,2: -162,3: 162,Total: 162,77kgMen,CleanJerk,305
Rank: 9,CHERTKOV Daniel,ISR,"Born: Oct 02, 1997",B.weight: 75.95,Group: A,1: -156,2: 156,3: -161,Total: 156,77kgMen,CleanJerk,305
Rank: 10,DOKMETAS Abdulmuttalip,TUR,"Born: Feb 07, 1996",B.weight: 76.50,Group: A,1: 148,2: 156,3: -161,Total: 156,77kgMen,CleanJerk,305
Rank: 11,CHOPSONIDIS Spartakos,GRE,"Born: Mar 17, 1998",B.weight: 75.75,Group: A,1: 155,2: -160,3: -160,Total: 155,77kgMen,CleanJerk,305
Rank: 12,NYKANEN Jesse Juhani,FIN,"Born: Feb 06, 1996",B.weight: 76.85,Group: A,1: 143,2: 150,3: -155,Total: 150,77kgMen,CleanJerk,305
