rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 13,POCZA Vajk Karoly,HUN,"Born: May 26, 1987",B.weight: 84.75,Group: A,1: 133,2: -137,3: -137,Total: 133,85kgMen,Snatch,53
Rank: 14,BULSHTEIN Vladislav,ISR,"Born: Apr 15, 1990",B.weight: 84.85,Group: A,1: 126,2: -132,3: -132,Total: 126,85kgMen,Snatch,53
Rank: 15,JOHANSSON Jere-Petteri Mikael,FIN,"Born: Feb 13, 1987",B.weight: 83.80,Group: A,1: 117,2: -123,3: -124,Total: 117,85kgMen,Snatch,53
Rank: 16,DOWLING Sami,IRL,"Born: May 14, 1986",B.weight: 83.30,Group: A,1: 93,2: 97,3: -100,Total: 97,85kgMen,Snatch,53
Rank: 1,NOVIKAU Mikalai,BLR,"Born: Jun 13, 1986",B.weight: 84.60,Group: A,1: 193,2: 199,3: 0.0,Total: 199,85kgMen,CleanJerk,53
Rank: 2,MELIKYAN Aghvan,ARM,"Born: Sep 14, 1988",B.weight: 84.60,Group: A,1: -194,2: 194,3: 0.0,Total: 194,85kgMen,CleanJerk,53
Rank: 3,ANDRIKYAN Aram,ARM,"Born: Sep 20, 1988",B.weight: 84.45,Group: A,1: 193,2: -198,3: -198,Total: 193,85kgMen,CleanJerk,53
Rank: 4,USHAKOV Vladimir,RUS,"Born: Jun 02, 1987",B.weight: 84.85,Group: A,1: 192,2: -196,3: -196,Total: 192,85kgMen,CleanJerk,53
Rank: 5,ZIELINSKI Tomasz Bernard,POL,"Born: Oct 29, 1990",B.weight: 84.80,Group: A,1: 190,2: -196,3: -200,Total: 190,85kgMen,CleanJerk,53
Rank: 6,CHKHEIDZE Temur,GEO,"Born: Mar 05, 1986",B.weight: 84.45,Group: A,1: 177,2: -181,3: -181,Total: 177,85kgMen,CleanJerk,53
